file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC748185_3419,748185,3419,16000,8.21,-31.95,0.1653,False
XC748185_35077,748185,35077,16000,12.09,-27.74,0.3256,False
XC748185_39502,748185,39502,16000,12.21,-28.33,0.2471,False
XC748185_45713,748185,45713,16000,7.28,-33.25,0.1245,False
XC748185_53215,748185,53215,16000,12.93,-28.19,0.2554,False
XC748185_9731,748185,9731,16000,10.65,-28.88,0.2738,False
XC756521_10284,756521,10284,16000,7.58,-26.72,0.2699,False
XC756521_24251,756521,24251,16000,10.41,-23.53,0.3306,False
XC756569_16239,756569,16239,16000,7.72,-21.14,0.4789,False
XC756569_21638,756569,21638,16000,8.32,-20.48,0.5183,False
XC756569_30541,756569,30541,16000,7.77,-20.30,0.6110,False
XC756569_582,756569,582,16000,9.20,-19.49,0.7011,False
XC756569_5959,756569,5959,16000,9.89,-19.40,0.7041,False
XC756569_9553,756569,9553,16000,8.74,-20.02,0.6691,False
XC757224_24860,757224,24860,16000,14.80,-30.11,0.2016,False
XC757224_28138,757224,28138,16000,14.44,-30.63,0.1719,False
XC757224_31456,757224,31456,16000,13.04,-31.50,0.2044,False
XC757224_34456,757224,34456,16000,15.62,-29.25,0.2102,False
XC757224_6085,757224,6085,16000,16.00,-29.33,0.2028,False
XC757224_719,757224,719,16000,16.83,-29.68,0.2399,False
XC766589_11730,766589,11730,16000,23.30,-18.99,0.7268,False
XC766589_15779,766589,15779,16000,24.00,-16.45,0.7051,False
XC766589_20032,766589,20032,16000,23.97,-16.41,0.7013,False
XC766589_23627,766589,23627,16000,22.17,-18.96,0.6873,False
XC766589_28585,766589,28585,16000,22.93,-19.03,0.6851,False
XC766589_31630,766589,31630,16000,22.44,-19.27,0.6848,False
XC766589_34904,766589,34904,16000,24.11,-16.02,0.7237,False
XC766589_39204,766589,39204,16000,22.07,-19.47,0.6757,False
XC766589_625,766589,625,16000,25.64,-18.15,0.6630,False
XC766589_8720,766589,8720,16000,23.15,-18.92,0.7151,False
XC773797_0,773797,0,16000,22.85,-28.53,0.3080,False
XC773797_12721,773797,12721,16000,15.46,-29.10,0.2625,False
XC773797_16424,773797,16424,16000,16.36,-28.42,0.2635,False
XC773797_19794,773797,19794,16000,15.49,-29.27,0.2092,False
XC773797_23306,773797,23306,16000,17.99,-28.41,0.2505,False
XC773797_5380,773797,5380,16000,14.88,-27.63,0.2822,False
XC776063_11600,776063,11600,16000,13.82,-23.25,0.4436,False
XC776063_16573,776063,16573,16000,12.55,-25.18,0.3319,False
XC776063_21652,776063,21652,16000,15.16,-22.61,0.5111,False
XC776063_2372,776063,2372,16000,12.59,-24.65,0.3629,False
XC776063_6563,776063,6563,16000,10.81,-25.12,0.3638,False
XC778389_10066,778389,10066,16000,10.90,-19.13,0.8303,False
XC778389_16004,778389,16004,16000,11.98,-18.80,0.8137,False
XC778389_20296,778389,20296,16000,13.51,-18.10,0.8284,False
XC778389_25190,778389,25190,16000,13.06,-17.46,0.8516,False
XC778389_29765,778389,29765,16000,12.55,-17.36,0.7993,False
XC778389_41693,778389,41693,16000,12.03,-17.07,0.9048,False
XC778389_667,778389,667,16000,15.66,-17.23,0.7348,False
XC78288_0,78288,0,16000,5.62,-29.21,0.1893,False
XC78288_10655,78288,10655,16000,8.04,-27.32,0.1997,False
XC78288_3118,78288,3118,16000,8.15,-27.23,0.2124,False
XC78288_7656,78288,7656,16000,4.97,-30.43,0.1580,False
XC78291_0,78291,0,16000,15.49,-26.55,0.2513,False
XC78291_12041,78291,12041,16000,16.02,-27.12,0.2319,False
XC78291_19891,78291,19891,16000,15.66,-27.08,0.2288,False
XC78291_24004,78291,24004,16000,16.23,-25.53,0.2549,False
XC78291_31328,78291,31328,16000,17.75,-20.59,0.4395,False
XC78291_37482,78291,37482,16000,17.76,-21.08,0.4577,False
XC78291_5667,78291,5667,16000,15.21,-26.21,0.2558,False
XC783972_0,783972,0,16000,30.74,-31.27,0.1752,False
XC783972_12055,783972,12055,16000,20.47,-24.39,0.3474,False
XC783972_16729,783972,16729,16000,20.54,-24.30,0.3477,False
XC783972_23030,783972,23030,16000,19.74,-23.66,0.4193,False
XC783972_32863,783972,32863,16000,18.82,-23.50,0.4089,False
XC783972_36060,783972,36060,16000,19.00,-23.83,0.3825,False
XC783972_40791,783972,40791,16000,19.51,-23.78,0.3907,False
XC783972_44009,783972,44009,16000,19.96,-24.69,0.3595,False
XC783974_1137,783974,1137,16000,26.02,-15.70,0.8337,False
XC785879_12236,785879,12236,16000,9.15,-31.46,0.1725,False
XC785879_1851,785879,1851,16000,9.24,-30.10,0.2198,False
XC785879_6450,785879,6450,16000,6.74,-32.75,0.1553,False
XC786219_11563,786219,11563,16000,33.65,-14.98,0.8329,False
XC786219_15986,786219,15986,16000,35.46,-15.44,0.7618,False
XC786219_1684,786219,1684,16000,29.85,-19.42,0.7422,False
XC786219_27916,786219,27916,16000,31.14,-20.66,0.6385,False
XC786219_34782,786219,34782,16000,28.87,-18.40,0.7883,False
XC786219_38193,786219,38193,16000,32.73,-14.81,0.9088,False
XC786219_46288,786219,46288,16000,32.69,-16.54,0.7824,False
XC786219_4685,786219,4685,16000,32.02,-18.51,0.7525,False
XC786219_49289,786219,49289,16000,33.79,-15.58,0.8379,False
XC786219_7686,786219,7686,16000,30.83,-18.56,0.7569,False
XC788279_3043,788279,3043,16000,11.00,-28.41,0.2120,False
XC788279_43,788279,43,16000,12.29,-27.13,0.2506,False
XC788279_6043,788279,6043,16000,11.47,-27.79,0.2371,False
XC788279_9043,788279,9043,16000,11.26,-27.65,0.2470,False
XC788290_0,788290,0,16000,16.87,-25.29,0.2569,False
XC788290_7061,788290,7061,16000,12.46,-27.48,0.2502,False
XC804383_0,804383,0,16000,15.09,-52.87,0.0121,False
XC804383_10767,804383,10767,16000,14.92,-53.67,0.0103,False
XC804383_13918,804383,13918,16000,13.63,-53.40,0.0128,False
XC804383_22136,804383,22136,16000,12.45,-54.15,0.0101,False
XC804383_25742,804383,25742,16000,13.78,-54.29,0.0096,False
XC804383_30354,804383,30354,16000,13.31,-51.13,0.0199,False
XC804383_3134,804383,3134,16000,13.96,-53.39,0.0144,False
XC804383_33862,804383,33862,16000,14.08,-54.34,0.0101,False
XC804383_6805,804383,6805,16000,14.42,-54.03,0.0122,False
XC809713_14955,809713,14955,16000,14.09,-20.57,0.5028,False
XC809713_30358,809713,30358,16000,14.64,-19.55,0.4992,False
XC809713_39528,809713,39528,16000,14.51,-19.50,0.4615,False
XC809713_603,809713,603,16000,13.25,-22.37,0.4200,False
XC809713_70381,809713,70381,16000,15.84,-18.38,0.5574,False
XC809713_9511,809713,9511,16000,16.42,-18.99,0.4794,False
XC81310_0,81310,0,16000,2.12,-22.87,0.3023,False
XC81310_11514,81310,11514,16000,2.13,-22.63,0.2936,False
XC81310_14514,81310,14514,16000,3.01,-21.64,0.3073,False
XC81310_19625,81310,19625,16000,3.03,-22.81,0.2560,False
XC81310_26491,81310,26491,16000,2.83,-21.66,0.3830,False
XC81310_3000,81310,3000,16000,3.06,-22.75,0.2654,False
XC81310_6279,81310,6279,16000,2.37,-22.36,0.3159,False
XC839569_12678,839569,12678,16000,29.01,-43.94,0.0427,False
XC839569_15677,839569,15677,16000,28.40,-43.75,0.0490,False
XC839569_20369,839569,20369,16000,28.38,-44.18,0.0405,False
XC839569_23368,839569,23368,16000,26.79,-45.63,0.0392,False
XC839569_3839,839569,3839,16000,27.74,-44.40,0.0438,False
XC839569_7975,839569,7975,16000,28.65,-43.86,0.0425,False
XC841872_14782,841872,14782,16000,17.46,-33.77,0.2167,False
XC841872_19128,841872,19128,16000,18.24,-31.86,0.2515,False
XC841872_2486,841872,2486,16000,14.21,-35.83,0.1523,False
XC841872_29369,841872,29369,16000,17.01,-33.43,0.2045,False
XC841872_33683,841872,33683,16000,22.63,-28.36,0.3343,False
XC841872_40084,841872,40084,16000,21.26,-29.90,0.3097,False
XC841872_46616,841872,46616,16000,20.86,-30.55,0.3139,False
XC841872_54487,841872,54487,16000,19.87,-30.83,0.2815,False
XC841872_60089,841872,60089,16000,19.55,-29.88,0.3344,False
XC841872_7452,841872,7452,16000,16.72,-31.89,0.2334,False
XC843501_13654,843501,13654,16000,13.39,-35.87,0.1031,False
XC843501_24452,843501,24452,16000,13.91,-36.35,0.1023,False
XC843501_27663,843501,27663,16000,13.73,-37.05,0.1079,False
XC843501_2848,843501,2848,16000,13.16,-37.15,0.0922,False
XC843501_41580,843501,41580,16000,16.47,-32.85,0.1177,False
XC843501_45238,843501,45238,16000,16.27,-33.39,0.1125,False
XC843501_6158,843501,6158,16000,12.76,-36.11,0.1113,False
XC856512_0,856512,0,16000,31.89,-19.45,0.6718,False
XC856512_3000,856512,3000,16000,26.16,-19.87,0.7016,False
XC863037_0,863037,0,16000,26.08,-25.83,0.2393,False
XC863037_11885,863037,11885,16000,22.25,-29.24,0.2232,False
XC863037_14986,863037,14986,16000,21.44,-30.54,0.2188,False
XC863037_23151,863037,23151,16000,18.71,-32.72,0.1859,False
XC863037_26151,863037,26151,16000,23.00,-28.19,0.2167,False
XC863037_3000,863037,3000,16000,21.56,-30.55,0.1923,False
XC875469_13606,875469,13606,16000,30.48,-23.96,0.6021,False
XC875469_16606,875469,16606,16000,27.25,-23.00,0.4855,False
XC875469_19606,875469,19606,16000,30.47,-23.08,0.4776,False
XC875469_2223,875469,2223,16000,19.38,-33.63,0.2001,False
XC875469_22606,875469,22606,16000,32.25,-21.59,0.4959,False
XC875469_25606,875469,25606,16000,29.16,-21.65,0.5053,False
XC875469_28606,875469,28606,16000,16.49,-35.73,0.2448,False
XC875469_5233,875469,5233,16000,20.06,-30.81,0.1957,False
XC875469_8228,875469,8228,16000,21.18,-31.98,0.1920,False
XC875611_0,875611,0,16000,15.91,-24.31,0.2805,False
XC875611_11502,875611,11502,16000,14.83,-25.23,0.2502,False
XC875611_16092,875611,16092,16000,15.84,-27.68,0.1948,False
XC875611_5590,875611,5590,16000,12.55,-30.75,0.1645,False
XC877987_16450,877987,16450,16000,19.01,-32.91,0.0980,False
XC877987_20131,877987,20131,16000,18.02,-34.29,0.0805,False
XC877987_24786,877987,24786,16000,18.19,-33.75,0.0966,False
XC877987_28592,877987,28592,16000,17.30,-34.15,0.0918,False
XC877987_32870,877987,32870,16000,18.74,-33.69,0.0858,False
XC877987_36613,877987,36613,16000,18.31,-33.92,0.0966,False
XC877987_40482,877987,40482,16000,18.21,-33.69,0.0999,False
XC877987_4340,877987,4340,16000,18.91,-34.10,0.0884,False
XC877987_45137,877987,45137,16000,18.42,-33.94,0.0854,False
XC877987_8146,877987,8146,16000,18.07,-34.50,0.0857,False
XC877988_39,877988,39,16000,30.08,-24.31,0.2573,False
XC877988_4141,877988,4141,16000,28.44,-26.31,0.2033,False
XC879486_0,879486,0,16000,23.39,-25.25,0.3254,False
XC879486_26766,879486,26766,16000,23.63,-30.54,0.1738,False
XC879486_33763,879486,33763,16000,26.73,-28.66,0.2315,False
XC879486_37824,879486,37824,16000,26.71,-29.40,0.2088,False
XC879486_41687,879486,41687,16000,28.12,-28.21,0.2628,False
XC879486_5144,879486,5144,16000,21.77,-27.18,0.2924,False
XC879487_11580,879487,11580,16000,17.39,-23.23,0.3777,False
XC879487_14965,879487,14965,16000,16.78,-23.21,0.3674,False
XC879487_188,879487,188,16000,16.39,-24.98,0.2665,False
XC879487_22143,879487,22143,16000,16.42,-22.93,0.3363,False
XC879487_25427,879487,25427,16000,15.58,-22.65,0.3451,False
XC879487_28493,879487,28493,16000,15.69,-23.56,0.3526,False
XC879487_31922,879487,31922,16000,16.32,-23.29,0.3978,False
XC879487_3369,879487,3369,16000,17.69,-23.82,0.3327,False
XC879487_35351,879487,35351,16000,18.03,-23.05,0.3429,False
XC879487_6369,879487,6369,16000,16.89,-23.47,0.3640,False
XC879489_22627,879489,22627,16000,22.44,-24.42,0.3544,False
XC879489_25631,879489,25631,16000,22.27,-22.46,0.3671,False
XC879489_31289,879489,31289,16000,19.12,-24.16,0.3436,False
XC879489_34287,879489,34287,16000,19.17,-22.47,0.4197,False
XC879489_37285,879489,37285,16000,19.61,-23.74,0.3634,False
XC879489_5884,879489,5884,16000,22.80,-24.26,0.3281,False
XC879489_81600,879489,81600,16000,17.81,-22.62,0.3851,False
XC879489_8880,879489,8880,16000,25.04,-22.08,0.3925,False
XC879489_91956,879489,91956,16000,20.42,-21.45,0.3912,False
XC879489_94955,879489,94955,16000,17.93,-24.29,0.4111,False
XC879491_12384,879491,12384,16000,34.56,-31.24,0.1673,False
XC879491_15384,879491,15384,16000,33.70,-31.28,0.1408,False
XC879491_20971,879491,20971,16000,38.05,-27.64,0.1768,False
XC879491_23971,879491,23971,16000,35.07,-30.53,0.1683,False
XC879491_26971,879491,26971,16000,35.61,-30.28,0.1618,False
XC879491_29971,879491,29971,16000,34.21,-31.85,0.1471,False
XC879491_3384,879491,3384,16000,34.92,-31.99,0.1331,False
XC879491_384,879491,384,16000,33.16,-35.32,0.0861,False
XC879491_6384,879491,6384,16000,34.15,-32.39,0.1467,False
XC879491_9384,879491,9384,16000,34.77,-30.45,0.1620,False
XC880658_0,880658,0,16000,8.79,-45.25,0.0339,False
XC880658_13554,880658,13554,16000,7.40,-46.27,0.0367,False
XC880658_17309,880658,17309,16000,8.44,-44.55,0.0428,False
XC880658_4027,880658,4027,16000,9.64,-44.28,0.0433,False
XC880658_8211,880658,8211,16000,10.04,-43.66,0.0442,False
XC88110_12905,88110,12905,16000,6.36,-38.27,0.0782,False
XC88110_16417,88110,16417,16000,4.87,-40.24,0.0572,False
XC88110_41827,88110,41827,16000,5.32,-39.07,0.0675,False
XC88110_55164,88110,55164,16000,4.85,-39.34,0.0604,False
XC88110_6905,88110,6905,16000,4.81,-40.11,0.0559,False
XC88110_9905,88110,9905,16000,4.95,-39.08,0.0617,False
XC883951_184,883951,184,16000,16.06,-33.72,0.1219,False
XC883951_19198,883951,19198,16000,17.09,-33.12,0.1316,False
XC88412_10339,88412,10339,16000,4.65,-37.84,0.0753,False
XC88412_17462,88412,17462,16000,5.41,-36.67,0.0847,False
XC88412_691,88412,691,16000,5.30,-38.21,0.0665,False
XC884362_0,884362,0,16000,16.37,-15.94,0.7075,False
XC884362_7446,884362,7446,16000,13.64,-14.55,0.6042,False
XC90551_10522,90551,10522,16000,25.17,-21.87,0.5316,False
XC90551_22403,90551,22403,16000,26.90,-21.52,0.5327,False
XC90551_25869,90551,25869,16000,27.23,-21.99,0.4395,False
XC90551_28878,90551,28878,16000,30.40,-18.45,0.5423,False
XC90551_3521,90551,3521,16000,26.69,-21.19,0.4757,False
XC90551_43,90551,43,16000,23.36,-22.87,0.3626,False
XC932207_12836,932207,12836,16000,9.69,-17.90,0.7781,False
XC932207_19606,932207,19606,16000,10.86,-16.89,0.9087,False
XC932207_22782,932207,22782,16000,11.44,-16.94,0.9440,False
XC932207_496,932207,496,16000,15.01,-18.50,0.6993,False
XC932207_9831,932207,9831,16000,9.24,-17.82,0.7912,False
XC978648_11236,978648,11236,16000,20.63,-23.25,0.3828,False
XC978648_1795,978648,1795,16000,16.81,-27.72,0.2212,False
XC978648_19659,978648,19659,16000,19.39,-24.76,0.2755,False
XC978648_23493,978648,23493,16000,19.56,-24.00,0.3019,False
XC978648_28103,978648,28103,16000,20.48,-23.09,0.3117,False
XC978648_32181,978648,32181,16000,18.51,-23.96,0.3297,False
XC978648_40426,978648,40426,16000,17.76,-24.05,0.3081,False
XC978648_46476,978648,46476,16000,16.18,-23.54,0.3501,False
XC978648_4809,978648,4809,16000,19.31,-24.56,0.3192,False
XC978648_8244,978648,8244,16000,20.30,-23.98,0.3716,False
XC994391_14637,994391,14637,16000,16.67,-38.23,0.0671,False
XC994391_15,994391,15,16000,16.68,-38.36,0.0700,False
XC994391_24845,994391,24845,16000,20.71,-33.87,0.1044,False
XC994391_30141,994391,30141,16000,16.70,-38.36,0.0704,False
XC994391_35646,994391,35646,16000,16.37,-38.27,0.0671,False
XC994391_49874,994391,49874,16000,27.41,-26.75,0.2339,False
XC994391_54229,994391,54229,16000,17.54,-37.86,0.0932,False
XC994391_57379,994391,57379,16000,20.97,-33.79,0.1046,False
XC999942_19238,999942,19238,16000,17.27,-49.22,0.0220,False
XC999942_22238,999942,22238,16000,16.62,-50.53,0.0182,False
XC999942_29099,999942,29099,16000,17.70,-50.88,0.0192,False
XC999942_37780,999942,37780,16000,16.84,-50.39,0.0163,False
XC999942_4727,999942,4727,16000,15.83,-50.18,0.0204,False
XC999942_51474,999942,51474,16000,17.58,-50.62,0.0150,False
XC999942_59503,999942,59503,16000,15.87,-52.23,0.0143,False
XC999942_70752,999942,70752,16000,21.19,-47.97,0.0201,False
XC1000132_20919,1000132,20919,16000,5.24,-46.77,0.0229,False
XC1000132_3437,1000132,3437,16000,3.20,-51.63,0.0154,False
XC1000132_9303,1000132,9303,16000,3.23,-52.29,0.0134,False
XC1000900_11642,1000900,11642,16000,4.86,-37.38,0.0775,False
XC1000900_30234,1000900,30234,16000,4.53,-35.77,0.0843,False
XC1000900_40770,1000900,40770,16000,5.79,-38.70,0.0650,False
XC1000900_4884,1000900,4884,16000,4.27,-38.99,0.0848,False
XC1003536_0,1003536,0,16000,4.44,-25.20,0.8436,False
XC1003536_10916,1003536,10916,16000,3.13,-32.37,0.3257,False
XC1003536_15063,1003536,15063,16000,5.30,-30.22,0.3980,False
XC1003536_20195,1003536,20195,16000,2.77,-33.07,0.3791,False
XC1003536_4248,1003536,4248,16000,4.75,-25.95,0.8201,False
XC1006537_725,1006537,725,16000,7.94,-34.35,0.0953,False
XC1027177_12000,1027177,12000,16000,8.39,-38.51,0.1075,False
XC1027177_18054,1027177,18054,16000,12.08,-37.04,0.1030,False
XC1027177_22176,1027177,22176,16000,10.06,-38.80,0.1080,False
XC1027177_26092,1027177,26092,16000,9.87,-39.83,0.0936,False
XC1027177_426,1027177,426,16000,14.16,-35.03,0.1432,False
XC1027177_4452,1027177,4452,16000,12.68,-36.33,0.1265,False
XC102911_0,102911,0,16000,5.63,-21.20,0.8393,False
XC102911_11150,102911,11150,16000,6.06,-20.90,0.8688,False
XC102911_14531,102911,14531,16000,6.35,-19.95,0.8527,False
XC102911_3381,102911,3381,16000,4.96,-21.69,0.8418,False
XC102911_7939,102911,7939,16000,3.71,-23.23,0.6816,False
XC102912_0,102912,0,16000,8.95,-29.34,0.3267,False
XC102912_13523,102912,13523,16000,10.72,-28.30,0.3472,False
XC102912_18000,102912,18000,16000,10.48,-28.25,0.3337,False
XC102912_3627,102912,3627,16000,9.20,-29.26,0.3341,False
XC102912_9616,102912,9616,16000,8.67,-29.30,0.3176,False
XC1030459_4250,1030459,4250,16000,11.99,-31.68,0.2146,False
XC1030459_7250,1030459,7250,16000,13.67,-30.66,0.2511,False
XC1030461_13669,1030461,13669,16000,10.81,-31.09,0.3351,False
XC1030461_20194,1030461,20194,16000,10.08,-31.92,0.2366,False
XC1030461_3182,1030461,3182,16000,10.77,-32.26,0.2211,False
XC1030461_9686,1030461,9686,16000,11.05,-30.69,0.2634,False
XC1030462_15626,1030462,15626,16000,12.11,-33.31,0.1711,False
XC1030462_20503,1030462,20503,16000,13.48,-30.90,0.1619,False
XC1030462_25105,1030462,25105,16000,8.93,-38.18,0.1026,False
XC1030462_3256,1030462,3256,16000,15.05,-27.50,0.3084,False
XC1031057_10206,1031057,10206,16000,6.83,-25.92,0.3618,False
XC1031057_1038,1031057,1038,16000,7.53,-26.04,0.2881,False
XC1031057_15900,1031057,15900,16000,7.41,-25.53,0.3727,False
XC1031057_22228,1031057,22228,16000,8.30,-25.39,0.3918,False
XC1031057_4075,1031057,4075,16000,8.26,-24.86,0.3214,False
XC1049153_18884,1049153,18884,16000,3.29,-40.35,0.0459,False
XC1049153_8051,1049153,8051,16000,5.66,-35.63,0.1015,False
XC105148_12449,105148,12449,16000,9.39,-29.64,0.1779,False
XC105148_15449,105148,15449,16000,10.06,-33.08,0.1326,False
XC105148_6449,105148,6449,16000,7.51,-29.60,0.2142,False
XC105148_9449,105148,9449,16000,11.91,-27.80,0.2143,False
XC1067842_327,1067842,327,16000,2.52,-42.89,0.0342,False
XC1067842_3327,1067842,3327,16000,2.74,-42.64,0.0439,False
XC1067842_6327,1067842,6327,16000,2.61,-42.91,0.0492,False
XC1073418_12418,1073418,12418,16000,21.15,-31.01,0.4505,False
XC1073418_18805,1073418,18805,16000,25.10,-25.57,0.7144,False
XC1073418_37090,1073418,37090,16000,19.63,-31.26,0.5469,False
XC1073418_6539,1073418,6539,16000,26.11,-24.09,0.7110,False
XC124434_10359,124434,10359,16000,15.24,-27.32,0.3068,False
XC124434_15223,124434,15223,16000,12.27,-29.06,0.1853,False
XC124434_19621,124434,19621,16000,17.56,-28.23,0.2493,False
XC124434_27046,124434,27046,16000,8.83,-30.22,0.2063,False
XC124434_432,124434,432,16000,13.13,-27.65,0.2408,False
XC124434_6079,124434,6079,16000,17.70,-25.90,0.3413,False
XC150717_11635,150717,11635,16000,22.79,-16.95,0.8382,False
XC150717_15947,150717,15947,16000,5.30,-37.09,0.1725,False
XC150717_18976,150717,18976,16000,8.26,-34.60,0.2688,False
XC150717_24000,150717,24000,16000,10.43,-30.31,0.3802,False
XC150717_27000,150717,27000,16000,6.54,-28.62,0.3862,False
XC150717_39368,150717,39368,16000,7.59,-33.83,0.2426,False
XC150717_52401,150717,52401,16000,14.67,-23.62,0.5287,False
XC150717_62750,150717,62750,16000,19.13,-20.03,0.5312,False
XC150717_8541,150717,8541,16000,11.86,-24.76,0.5968,False
XC151342_12823,151342,12823,16000,3.65,-25.05,0.6288,False
XC151342_21306,151342,21306,16000,2.58,-25.75,0.3445,False
XC151342_9415,151342,9415,16000,4.25,-22.82,0.7078,False
XC152652_10987,152652,10987,16000,4.86,-34.34,0.0598,False
XC152652_15646,152652,15646,16000,4.50,-36.26,0.0692,False
XC152652_19313,152652,19313,16000,4.17,-36.76,0.0928,False
XC152652_23844,152652,23844,16000,3.37,-34.59,0.1653,False
XC152652_30583,152652,30583,16000,3.52,-35.68,0.1178,False
XC152652_3695,152652,3695,16000,2.88,-36.97,0.0550,False
XC152652_38739,152652,38739,16000,5.07,-35.19,0.1101,False
XC156228_16854,156228,16854,16000,9.62,-33.81,0.1291,False
XC156228_23189,156228,23189,16000,12.32,-23.41,0.4211,False
XC156228_29051,156228,29051,16000,10.17,-22.15,0.4113,False
XC156228_42223,156228,42223,16000,4.95,-28.49,0.2304,False
XC156228_46082,156228,46082,16000,9.95,-23.41,0.4115,False
XC156229_1196,156229,1196,16000,16.61,-18.45,0.6060,False
XC156229_12648,156229,12648,16000,14.65,-23.01,0.5265,False
XC156229_7120,156229,7120,16000,15.55,-19.35,0.6419,False
XC188426_11818,188426,11818,16000,18.01,-21.97,0.6308,False
XC188426_15174,188426,15174,16000,25.05,-19.24,0.8765,False
XC188426_18381,188426,18381,16000,23.75,-19.60,0.8945,False
XC188426_314,188426,314,16000,23.94,-23.46,0.5165,False
XC188426_4549,188426,4549,16000,26.81,-20.97,0.6711,False
XC188426_8419,188426,8419,16000,27.58,-18.47,1.0000,True
XC190858_13801,190858,13801,16000,24.72,-18.58,0.8430,False
XC190858_14,190858,14,16000,16.34,-24.57,0.5622,False
XC190858_18819,190858,18819,16000,21.46,-23.37,0.6509,False
XC190858_22897,190858,22897,16000,22.45,-20.97,0.7888,False
XC190858_3755,190858,3755,16000,22.46,-19.33,0.8501,False
XC190858_40321,190858,40321,16000,23.93,-23.28,0.6639,False
XC190858_9051,190858,9051,16000,23.35,-19.49,0.9576,False
XC190859_1308,190859,1308,16000,17.49,-36.37,0.6402,False
XC284524_3959,284524,3959,16000,4.29,-29.76,0.1852,False
XC284524_7081,284524,7081,16000,4.64,-30.31,0.1820,False
XC286053_0,286053,0,16000,23.40,-35.99,0.3919,False
XC286053_12248,286053,12248,16000,20.06,-28.79,0.7042,False
XC286053_15877,286053,15877,16000,18.56,-30.64,0.6274,False
XC286053_3680,286053,3680,16000,13.49,-37.19,0.4062,False
XC286053_6680,286053,6680,16000,15.77,-33.32,0.4087,False
XC303532_209,303532,209,16000,42.48,-25.38,0.4719,False
XC303532_3241,303532,3241,16000,44.59,-24.89,0.5163,False
XC311142_11906,311142,11906,16000,6.79,-31.03,0.1931,False
XC311142_201,311142,201,16000,6.24,-32.54,0.2072,False
XC311142_3238,311142,3238,16000,3.30,-35.08,0.1631,False
XC311142_8551,311142,8551,16000,6.00,-30.79,0.2104,False
XC318467_1856,318467,1856,16000,8.08,-33.89,0.1021,False
XC318467_4937,318467,4937,16000,9.52,-35.28,0.0770,False
XC318467_7967,318467,7967,16000,12.39,-38.29,0.0774,False
XC318468_1420,318468,1420,16000,11.68,-40.05,0.0544,False
XC318468_4626,318468,4626,16000,9.85,-41.72,0.0564,False
XC318819_10776,318819,10776,16000,15.87,-24.58,0.5013,False
XC318819_1776,318819,1776,16000,11.43,-16.49,0.9435,False
XC318819_4776,318819,4776,16000,5.89,-17.08,0.7143,False
XC318819_7776,318819,7776,16000,7.86,-18.75,0.6389,False
XC359540_12356,359540,12356,16000,1.78,-36.64,0.0750,False
XC359540_3356,359540,3356,16000,3.51,-30.71,0.1705,False
XC359540_6356,359540,6356,16000,2.84,-32.41,0.1228,False
XC359540_9356,359540,9356,16000,1.20,-34.64,0.0777,False
XC365725_0,365725,0,16000,7.83,-18.66,0.5478,False
XC365725_3000,365725,3000,16000,4.74,-26.17,0.2588,False
XC38333_294,38333,294,16000,19.70,-26.09,0.6780,False
XC38333_3294,38333,3294,16000,19.81,-25.23,0.5549,False
XC394872_289,394872,289,16000,4.52,-28.27,0.3804,False
XC394872_4565,394872,4565,16000,5.25,-27.42,0.4293,False
XC394872_8513,394872,8513,16000,4.52,-27.73,0.6208,False
XC442555_0,442555,0,16000,11.79,-27.11,0.3568,False
XC442555_3000,442555,3000,16000,12.50,-26.94,0.4031,False
XC442555_6000,442555,6000,16000,12.35,-26.55,0.4264,False
XC447292_11834,447292,11834,16000,24.10,-20.06,0.5732,False
XC447292_14969,447292,14969,16000,20.67,-21.97,0.7807,False
XC447292_18499,447292,18499,16000,22.25,-21.20,0.5565,False
XC447292_24134,447292,24134,16000,16.41,-27.68,0.2907,False
XC447292_29127,447292,29127,16000,22.70,-20.44,0.5681,False
XC447292_3150,447292,3150,16000,23.63,-22.06,0.3267,False
XC447292_36999,447292,36999,16000,23.49,-20.27,0.5944,False
XC447292_8404,447292,8404,16000,25.46,-20.44,0.5886,False
XC447294_10564,447294,10564,16000,16.85,-24.54,0.3300,False
XC447294_1091,447294,1091,16000,9.42,-28.71,0.2074,False
XC447294_14313,447294,14313,16000,14.72,-24.70,0.3303,False
XC447294_17362,447294,17362,16000,11.16,-30.83,0.2656,False
XC447294_4490,447294,4490,16000,16.24,-23.93,0.3582,False
XC447294_7506,447294,7506,16000,16.29,-24.84,0.3199,False
XC462432_12404,462432,12404,16000,14.96,-21.57,0.5579,False
XC462432_16478,462432,16478,16000,14.68,-21.51,0.5597,False
XC462432_20533,462432,20533,16000,12.32,-23.08,0.6320,False
XC462432_24750,462432,24750,16000,16.41,-20.91,0.5402,False
XC462432_34729,462432,34729,16000,7.08,-22.67,0.4962,False
XC462432_4055,462432,4055,16000,15.03,-22.61,0.5427,False
XC462432_470,462432,470,16000,15.95,-21.68,0.4797,False
XC462432_7589,462432,7589,16000,15.17,-21.59,0.4592,False
XC472569_12634,472569,12634,16000,8.31,-29.88,0.2367,False
XC472569_15634,472569,15634,16000,8.23,-32.24,0.1972,False
XC472569_3634,472569,3634,16000,6.67,-21.51,0.3761,False
XC472569_634,472569,634,16000,13.18,-28.25,0.4149,False
XC472569_6634,472569,6634,16000,4.49,-23.05,0.3318,False
